price,demanda_esperada,ingreso,margen_abs,margen_pct,fuera_de_rango_observado,margen_abs_lo,margen_abs_hi,descuento_implicito
46.363781364073006,927.3271955919214,42994.39534938281,-447.3135543956814,-0.01040399686425879,False,-447.3135543956814,-395.05885433631363,0.23868989867613288
46.652313295905046,910.3503651433233,42469.95044370787,-176.4593143510213,-0.004154921597681416,False,-176.4593143510213,-156.23105281690957,0.23395209973490072
46.940845227737086,893.7861513146959,41955.077395557935,84.63728314699699,0.0020173311170189404,False,84.63728314699699,75.11919070804119,0.22921430079366867
47.229377159569125,877.6220810343866,41449.54426873898,336.32861728995147,0.008114169244162443,False,336.32861728995147,299.23534329402975,0.22447650185243662
47.517909091401165,861.8461312857308,40953.126117211155,578.9529740801106,0.014136966551054012,False,578.9529740801106,516.3518997246775,0.21973870291120445
47.806441023233205,846.4467102656074,40465.604733622524,812.8351775133392,0.02008706363995004,False,812.8351775133392,726.6947581079048,0.2150009039699724
48.094972955065245,831.4126394394384,39986.7684083392,1038.2871892633532,0.0259657689428791,False,1038.2871892633532,930.4815777743681,0.21026310502874024
48.383504886897285,816.7331364449243,39516.411698473945,1255.60867860455,0.03177435968086747,False,1255.60867860455,1127.922120406707,0.20552530608750819
48.672036818729325,802.3977987996005,39054.33520644152,1465.0875642056142,0.03751408278904633,False,1465.0875642056142,1319.2185752744465,0.20078750714627613
48.960568750561364,788.3965883699404,38600.3453675945,1667.0005293280108,0.04318615580904828,False,1667.0005293280108,1504.565869399073,0.19604970820504397
49.249100682393404,774.7198165621792,38154.25424651611,1861.6135118717802,0.048791767750034465,False,1861.6135118717802,1684.1519634266729,0.19131190926381192
49.537632614225444,761.3581301973295,37715.87934156893,2049.1821706253036,0.05433207991963155,False,2049.1821706253036,1858.1581339412944,0.18657411032257987
49.826164546057484,748.302498035031,37285.043397319314,2229.952328995543,0.059808226725997865,False,2229.952328995543,2026.7592429107629,0.1818363113813477
50.114696477889524,735.5441979128786,36861.574224476615,2404.160397420213,0.06522131645218276,False,2404.160397420213,2190.123994917762,0.17709851244011565
50.403228409721564,723.0748044697796,36445.30452700506,2572.033775593093,0.07057243200388902,False,2572.033775593093,2348.4151827924998,0.1723607134988835
50.6917603415536,710.8861774236619,36036.071736083424,2733.791235567943,0.07586263163169807,False,2733.791235567943,2501.7899222289966,0.16762291455765144
50.98029227338564,698.9704503755238,35633.7178506042,2889.643286744854,0.08109294962877014,False,2889.643286744854,2650.3998759348488,0.16288511561641938
51.26882420521768,687.3200201133761,35238.08928391936,3039.792523685127,0.08626439700498499,False,3039.792523685127,2794.391467834061,0.15814731667518722
51.55735613704972,675.9275363911028,34849.03671655472,3184.4339576466623,0.0913779621384463,False,3184.4339576466623,2933.906087814132,0.15340951773395517
51.84588806888176,664.7858921586399,34466.41495462854,3323.755332681077,0.09643461140523191,False,3323.755332681077,3069.0802874818223,0.14867171879272312
52.1344200007138,653.8882142211672,34090.08279372305,3457.937427086118,0.10143528978823198,False,3457.937427086118,3200.045967366911,0.14393391985149095
52.42295193254584,643.2278543062351,33719.90288797036,3587.154340962327,0.10638092146588153,False,3587.154340962327,3326.930555989605,0.1391961209102589
52.71148386437788,632.7983805188828,33355.74162412555,3711.573770580884,0.1112724103815571,False,3711.573770580884,3449.8571811849706,0.13445832196902674
53.00001579620992,622.5935691658862,32997.46900041068,3831.357270230202,0.11611064079437479,False,3831.357270230202,3568.9448340568274,0.1297205230277947
53.28854772804196,612.6073969312904,32644.958509924614,3946.6605021718447,0.12089647781209444,False,3946.6605021718447,3684.308525913794,0.12498272408656264
53.577079659874,602.8340333863308,32298.08702842259,4057.6334753015276,0.12563076790680439,False,4057.6334753015276,3796.0594385215795,0.12024492514533047
53.86561159170604,593.2678338177458,31956.7347062795,4164.420773078308,0.13031433941403278,False,4164.420773078308,3904.3050679880907,0.11550712620409842
54.15414352353808,583.9033323593331,31620.784864459485,4267.16177125431,0.13494800301590337,False,4267.16177125431,4009.1493625814073,0.11076932726286626
54.44267545537012,574.7352354123968,31290.123894322867,4365.990845908411,0.13953255220892735,False,4365.990845908411,4110.692854765099,0.1060315283216342
54.73120738720216,565.7584153414789,30964.64116110934,4461.037572260116,0.14406876375699923,False,4461.037572260116,4209.032787720643,0.10129372938040215
55.0197393190342,556.9679044324877,30644.228910944224,4552.426914714242,0.14855739813013852,False,4552.426914714242,4304.263236612896,0.09655593043916999
55.30827125086624,548.3588891009919,30328.782181221337,4640.279408562907,0.1529991999294989,False,4640.279408562907,4396.4752248413915,0.09181813149793794
55.59680318269828,539.9267043390862,30018.1987142231,4724.711333748618,0.15739489829914327,False,4724.711333748618,4485.756835507975,0.08708033255670589
55.88533511453032,531.6668283898251,29712.37887384486,4805.834881070853,0.1617452073250628,False,4805.834881070853,4572.193318319554,0.08234253361547372
56.17386704636236,523.5748776387852,29411.22556529656,4883.758311198383,0.1660508264218992,False,4883.758311198383,4655.86719213375,0.07760473467424167
56.4623989781944,515.6466017128434,29114.644157660667,4958.586106830545,0.17031244070780915,False,4958.586106830545,4736.858343344801,0.07286693573300951
56.75093091002644,507.8778787767609,28822.54240919074,5030.419118332783,0.1745307213678942,False,5030.419118332783,4815.244120297249,0.06812913679177746
57.03946284185848,500.26471101863416,28534.830395240453,5099.354703154864,0.17870632600659947,False,5099.354703154864,4891.099423905585,0.0633913378505454
57.32799477369052,492.80322031571995,28251.42043871745,5165.486859324186,0.1828398989894714,False,5165.486859324186,4964.496794649287,0.05865353890931324
57.61652670552256,485.4896440725671,27972.227042961706,5228.906353291614,0.1869320717746461,False,5228.906353291614,5035.506496104288,0.05391573996808119
57.9050586373546,478.3203312237829,27697.166826952023,5289.700842393005,0.19098346323442777,False,5289.700842393005,5104.1965951640805,0.04917794102684914
58.19359056918664,471.2917383941415,27426.15846274889,5347.954992176177,0.19499467996730005,False,5347.954992176177,5170.633039096184,0.044440142085616974
58.48212250101868,464.40042620910003,27159.122615085875,5403.750588830441,0.19896631660070124,False,5403.750588830441,5234.879729572627,0.03970234314438492
58.77065443285072,457.6430557491238,26895.98188302559,5457.166646943775,0.2028989560848814,False,5457.166646943775,5296.998593806426,0.03496454420315276
59.05918636468276,451.01638514154325,26636.66074359994,5508.279512801432,0.20679316997814454,False,5508.279512801432,5357.0496529196835,0.030226745261920707
59.3477182965148,444.51726628396966,26381.085497357886,5557.162963429101,0.21064951872377127,False,5557.162963429101,5415.091087662968,0.025488946320688655
59.63625022834684,438.14264169358125,26129.184215747322,5603.88830157356,0.21446855191890205,False,5603.88830157356,5471.179301599868,0.02075114737945649
59.92478216017888,431.88954147686394,25880.886690260613,5648.524446804222,0.21825080857565252,False,5648.524446804222,5525.368981865299,0.01601334843822444
60.21331409201092,425.7550804146508,25636.124383276736,5691.13802290994,0.2219968173747219,False,5691.13802290994,5577.713157600978,0.011275549496992388
60.50184602384296,419.7364551575454,25394.830380535474,5731.79344175683,0.22570709691174437,False,5731.79344175683,5628.2632561666305,0.0065377505557602245
60.790377955675,413.83094152704746,25156.939345182054,5770.55298376476,0.22938215593662473,False,5770.55298376476,5677.069157220921,0.0017999516145281724
61.07890988750704,408.03589191791974,24922.387473323182,5807.476875152524,0.23302249358609095,False,5807.476875152524,5724.179244761677,-0.0029378473267038796
61.36744181933908,402.3487327975412,24691.112451037912,5842.6233620943785,0.23662859960968582,False,5842.6233620943785,5769.640457210881,-0.007675646267936154
61.65597375117112,396.766962298191,24463.053412789166,5876.048781923764,0.24020095458941337,False,5876.048781923764,5813.498335625928,-0.012413445209168206
61.94450568300316,391.2881478983946,24238.150901183883,5907.807631513505,0.24374003015324677,False,5907.807631513505,5855.797070114933,-0.017151244150400258
62.2330376148352,385.9099241896429,24016.346828032245,5937.952632955606,0.2472462891826969,False,5937.952632955606,5896.579544530313,-0.02188904309163231
62.52156954666724,380.6299907249607,23797.584436657937,5966.534796657817,0.2507201860146332,False,5966.534796657817,5935.887379511449,-0.026626842032864362
62.81010147849928,375.4461099459673,23581.808265414,5993.603481968727,0.2541621666375423,False,5993.603481968727,5973.760973944135,-0.031364640974096414
63.09863341033132,370.35610518521867,23368.96411236022,6019.206455437686,0.25757266888240166,False,6019.206455437686,6010.239544901341,-0.03610243991532869
63.38716534216336,365.3578587407709,23158.99900106001,6043.389946811043,0.26095212260834033,False,6043.389946811043,6045.361166127004,-0.04084023885656074
